           1   9.3654051192837429E-004   0.0000000000000000     
           2   1.3618573455067562E-003   0.0000000000000000     
           3   1.1816704274769663E-003   0.0000000000000000     
           4   1.0466986734898320E-003   0.0000000000000000     
           5   2.9659918705160493E-004   0.0000000000000000     
           6   1.5306889247979072E-004   0.0000000000000000     
           7   1.2390788522145257E-003   0.0000000000000000     
           8   1.4991372847372730E-003   0.0000000000000000     
           9   3.1708062343360766E-004   0.0000000000000000     
          10   1.0308270744419090E-003   0.0000000000000000     
          11   1.9442082684362205E-004   0.0000000000000000     
          12   1.8639151063410964E-003   0.0000000000000000     
          13   2.1096040118040449E-003   0.0000000000000000     
          14   1.8045077566455348E-003   0.0000000000000000     
          15   2.9829775462197894E-003   0.0000000000000000     
          16   4.5397285553692157E-003   0.0000000000000000     
          17   7.3330628771284267E-004   0.0000000000000000     
          18   2.6454138913876157E-003   0.0000000000000000     
          19   4.9221015757399122E-003   0.0000000000000000     
          20   5.3029190029363349E-003   0.0000000000000000     
          21   9.7853979490398757E-003   0.0000000000000000     
          22   4.8980442659014578E-003   0.0000000000000000     
          23   5.6336750810674907E-003   0.0000000000000000     
          24   4.4835419714059910E-003   0.0000000000000000     
          25   1.0169838154128641E-002   0.0000000000000000     
          26   9.4416738527098865E-003   0.0000000000000000     
          27   2.0405396991254321E-003   0.0000000000000000     
          28   3.9624623408869297E-003   0.0000000000000000     
          29   1.4944503791367580E-002   0.0000000000000000     
          30   5.5293162996443712E-003   0.0000000000000000     
          31   1.7845958260900296E-002   0.0000000000000000     
          32   6.1688472940764072E-003   0.0000000000000000     
          33   8.0162245193728943E-003   0.0000000000000000     
          34   2.3062328331760362E-002   0.0000000000000000     
          35   9.8762783767756268E-003   0.0000000000000000     
          36   9.5499270629373356E-003   0.0000000000000000     
          37   8.8642109388517021E-003   0.0000000000000000     
          38   1.2509002783277268E-002   0.0000000000000000     
          39   2.7973365353645807E-002   0.0000000000000000     
          40   1.1505513852443805E-002   0.0000000000000000     
          41   1.7643038889079143E-002   0.0000000000000000     
          42   1.9375839909084647E-002   0.0000000000000000     
