   2.2088365140349557        2.1238686962464417        2.1206365409448078        2.2948985416593342        2.1688391966316791        2.7332835912280125     
   2.1472671196714432        2.0168400206552626        2.1971238310954044        2.1506075802512838        2.1464104170274698        3.4753719254723681     
   1.9916290558140721        1.7587372170288660        2.3857576152548905        2.0490217473023473        2.1196902087405274        3.8629534838467587     
   1.7487300218989064        2.1074055552347497        2.2501502404244413        2.3709809676561986        2.1429039404464394        2.7846940410207019     
   2.2502853859357623        2.4249674985201026        2.0746744741768000        1.9971757641672379        2.1883846897012313        2.6525470177360488     
   2.1629348024250019        2.2698744885753630        2.2965973695582065        2.4195218034041681        1.9702261219688897        2.8032866246866117     
   2.3465877618124322        2.1133165320006220        2.4860238543374469        2.3207091674220570        2.1432299521767533        3.7014972168672515     
   2.1061420946129066        2.7109477143366005        2.1490109705316871        2.1723735877046830        2.4377113986001291        3.5532005664632971     
   2.2291657812091596        2.3771638865007914        2.2259140953008081        1.9347410946765973        1.9812525240351579        2.7359214408418784     
   2.0400485254735954        2.0384952486483359        2.5000006137971793        1.9346044160583600        2.0420827548915512        3.0115856332718263     
   2.3962122598315596        2.1310253448435770        2.4267695914594190        1.6615844478936497        2.1660336741837618        4.0880184322504469     
   2.0124970497353223        1.8751118305149426        2.0681457956064699        1.9732095647605903        2.2081260053483072        3.6476024280568398     
   2.3695304405587678        2.4176563323955071        2.2034092375476502        2.3453160787217828        2.3503615534371614        3.2524188808721068     
   2.5076808592705953        2.1993738389181092        2.3286966684692620        2.0630360209578376        1.9856552835181480        2.8477583695682918     
   2.1459436015085820        1.8981332973767795        2.3815135552515003        1.8589913222699899        2.7664875196929435        3.7504460610138102     
   2.0473337562084013        2.2116382736998119        2.4455547942213016        2.3238721322398219        1.9747193205749725        2.4691324468577598     
   1.9471453950779014        2.5938468982457130        2.3129890420057082        2.2278299913912427        2.1137616166041391        2.7155199933324190     
   2.6448169213771768        2.2628132907223395        2.1399827870005872        2.0548390434480690        2.1290467845048426        3.7993656564836678     
   2.0931850535799104        1.7763367995113657        2.5599892172029306        1.9212257280182239        2.0957678291484294        2.6669870293690394     
   2.2641043050326766        2.0011769279132698        2.3326693982252689        1.9785337365771178        2.0144732656460409        3.4347222227376637     
   2.1472703209799233        1.8203382478456820        2.5330060329069024        2.0739695749448699        2.4514149983106375        2.9940856425204965     
   1.7924546602248967        2.4722188162544332        2.1778679759164699        1.9150144536254106        2.1233240374270141        3.1006096047317855     
   2.0310218046406492        2.0389940449176991        2.3491503773951647        1.8129746300948466        2.6708145470557056        4.0332199995089564     
   2.7320857901869995        2.4015017181424052        2.2602590657042323        2.4075487759727343        1.9196308288408199        2.7049743640379766     
   2.4972002509145685        1.7819945365613530        2.4253886124040669        2.0431267141469869        1.9209005533162793        3.0313524040670679     
   2.0756692664378162        2.7881038040333959        2.4478302590135104        2.4112087500527379        2.0514350225735334        3.7520944047113556     
   2.2450438403152089        2.0338903637525751        2.1322266689551101        1.8566834746954668        2.1021704533252064        3.9644690741162965     
