   2.4078936606093611        2.0229263725753923        2.0446312847934842        2.2461866298577027        2.2908951814289300        3.0970858290529928     
   2.2674488147773553        2.1126501283045771        2.1992518972798067        2.2484535685233937        2.0132318356692145        3.1673927352721898     
   2.0886872380208072        1.9481433718045005        2.3514234949150219        2.3006320696638358        1.8794695129075674        4.1147164307863280     
   1.9076553140879171        2.2768322662142459        2.3111490571271043        2.3372627350386317        2.0650429516463551        3.0229456853283625     
   2.1046745762376697        2.1774827042136367        2.1511814876452284        2.0838671669222419        2.4125229716941994        2.8886208963998481     
   2.1626953052784850        2.0954592568014752        2.3141609161416703        2.3267734837373615        1.9525099799136987        2.4380502516434470     
   2.3162868312103031        2.1919221150528809        2.5552721369694575        2.3827610458717321        2.2238516787336300        3.2843283747817167     
   2.2552196871009174        2.2820210796667393        2.1782750794495636        2.4502585771116432        2.3786399526845554        3.4245613531409749     
   2.3397562331459905        2.2834716821921011        2.2609916758580448        2.2638990874149840        1.8638982396420625        2.2387328254547643     
   2.1322071382150294        1.8527026364314798        2.5609158012573512        1.7831675471906470        2.0109795018460837        2.5273185637114879     
   2.6069440606041190        2.1442290942836357        2.4999610916716710        1.9741986260959397        2.1081027085639783        4.0683603418842944     
   2.0383220598920291        1.9108021601174088        2.0542456250874692        2.1600620305159883        2.0634527590413905        2.8003394230139413     
   2.1222765073952337        2.4038161072101625        2.1701208438123576        2.1880802221431086        2.3399595147617105        3.2415162371084563     
   2.2855987339070865        2.1941343905347508        2.4055158291543437        1.9824354425134096        1.9159988520072975        2.6645109953974688     
   1.9851137165485306        1.9599635439809344        2.4668554903746287        1.8379269250819421        2.6660226604458441        3.5040410915264100     
   1.8670086018965475        2.0936939582774285        2.3098256889433055        2.1722318630393724        1.8556280962945977        2.8124544261760676     
   1.9613982267257086        2.1821827769591264        2.4920061090311663        2.2032583181348779        1.9909787085701427        3.0029881000587006     
   2.7706043004233929        2.2047455800520144        2.2150455731389740        1.9667122849883167        2.0655436076420663        3.6428973098909472     
   2.1574215935731824        1.9675861749331529        2.5719669614182421        2.0089618751235445        2.1105355295979820        3.0901878319467420     
   2.1827338106518117        2.1963694886869485        2.3748854440923322        1.9424044860398333        2.2079094697866934        2.9781082890462414     
   2.1295997115764478        1.8871687623700772        2.5130592302020851        2.0382870399474031        2.2455632000518668        2.9895544935389764     
   2.0244727093131778        2.5303592622240370        2.3003430136366734        1.7240480954302480        2.2578813384013716        3.5559561601704868     
   2.0565115504039442        2.4027811637713801        2.2111838710225342        1.7617097341724093        2.4467007813205153        3.6528821344426721     
